Latitude,Longitude,Month,Susceptibility_N,Rainfall_0,Rainfall_1,Rainfall_2,Rainfall_3,Rainfall_4,Rainfall_5,Rainfall_6,Rainfall_7,Rainfall_8,Rainfall_9,Rainfall_10,Rainfall_11,Rainfall_12,Rainfall_13,Rainfall_14,Rainfall_15,Rainfall_16,Rainfall_17,Rainfall_18,Rainfall_19,Rainfall_20,Rainfall_21,Rainfall_22,Rainfall_23,Rainfall_24,Rainfall_25,Rainfall_26,Rainfall_27,Rainfall_28,Rainfall_29,Rainfall_30,Class
31.397263,76.821709,8,2,3.2,0,54.8,11.5,0,3.4,66.9,18.8,8.5,8.1,15.6,20,4.2,2.9,19.1,1.1,7.7,4.9,33.2,0,0,15.9,0,0,0.4,2.3,9.4,3.6,16.2,12.4,8.5,N
31.397263,76.821709,8,2,0.9,3.2,0,54.8,11.5,0,3.4,66.9,18.8,8.5,8.1,15.6,20,4.2,2.9,19.1,1.1,7.7,4.9,33.2,0,0,15.9,0,0,0.4,2.3,9.4,3.6,16.2,12.4,N
31.397263,76.821709,8,2,33.3,0.9,3.2,0,54.8,11.5,0,3.4,66.9,18.8,8.5,8.1,15.6,20,4.2,2.9,19.1,1.1,7.7,4.9,33.2,0,0,15.9,0,0,0.4,2.3,9.4,3.6,16.2,N
31.397263,76.821709,8,2,2.3,33.3,0.9,3.2,0,54.8,11.5,0,3.4,66.9,18.8,8.5,8.1,15.6,20,4.2,2.9,19.1,1.1,7.7,4.9,33.2,0,0,15.9,0,0,0.4,2.3,9.4,3.6,N
31.397263,76.821709,8,2,0.1,2.3,33.3,0.9,3.2,0,54.8,11.5,0,3.4,66.9,18.8,8.5,8.1,15.6,20,4.2,2.9,19.1,1.1,7.7,4.9,33.2,0,0,15.9,0,0,0.4,2.3,9.4,N
31.397263,76.821709,8,2,38.8,0.1,2.3,33.3,0.9,3.2,0,54.8,11.5,0,3.4,66.9,18.8,8.5,8.1,15.6,20,4.2,2.9,19.1,1.1,7.7,4.9,33.2,0,0,15.9,0,0,0.4,2.3,N
31.397263,76.821709,8,2,5.1,38.8,0.1,2.3,33.3,0.9,3.2,0,54.8,11.5,0,3.4,66.9,18.8,8.5,8.1,15.6,20,4.2,2.9,19.1,1.1,7.7,4.9,33.2,0,0,15.9,0,0,0.4,N
31.397263,76.821709,8,2,3.4,5.1,38.8,0.1,2.3,33.3,0.9,3.2,0,54.8,11.5,0,3.4,66.9,18.8,8.5,8.1,15.6,20,4.2,2.9,19.1,1.1,7.7,4.9,33.2,0,0,15.9,0,0,N
31.397263,76.821709,8,2,0.2,3.4,5.1,38.8,0.1,2.3,33.3,0.9,3.2,0,54.8,11.5,0,3.4,66.9,18.8,8.5,8.1,15.6,20,4.2,2.9,19.1,1.1,7.7,4.9,33.2,0,0,15.9,0,N
31.397263,76.821709,8,2,0,0.2,3.4,5.1,38.8,0.1,2.3,33.3,0.9,3.2,0,54.8,11.5,0,3.4,66.9,18.8,8.5,8.1,15.6,20,4.2,2.9,19.1,1.1,7.7,4.9,33.2,0,0,15.9,N
32.015893,77.129837,9,2,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,Y
32.015893,77.129837,9,2,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,9,1.2,0.2,28.1,9.5,8,0.8,3.1,0,2.4,N
32.015893,77.129837,9,2,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,9,1.2,0.2,28.1,9.5,8,0.8,3.1,0,N
32.015893,77.129837,9,2,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,9,1.2,0.2,28.1,9.5,8,0.8,3.1,N
32.015893,77.129837,9,2,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,9,1.2,0.2,28.1,9.5,8,0.8,N
32.015893,77.129837,9,2,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,9,1.2,0.2,28.1,9.5,8,N
32.015893,77.129837,9,2,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,9,1.2,0.2,28.1,9.5,N
32.015893,77.129837,9,2,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,9,1.2,0.2,28.1,N
32.015893,77.129837,9,2,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,9,1.2,0.2,N
32.015893,77.129837,9,2,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,9,1.2,N
32.015893,77.129837,9,2,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,4.9,9,N
32.015893,77.129837,9,2,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,7.4,N
32.015893,77.129837,9,2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,4,N
32.015893,77.129837,9,2,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,15.2,N
32.015893,77.129837,9,2,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,42.9,N
32.015893,77.129837,9,2,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,7.2,N
32.015893,77.129837,9,2,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,0,N
32.015893,77.129837,9,2,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,2.8,N
32.015893,77.129837,9,2,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,23.9,N
32.015893,77.129837,9,2,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,1,N
32.015893,77.129837,9,2,3.4,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,4.6,N
32.015893,77.129837,9,2,0,3.4,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,1,N
32.015893,77.129837,9,2,0,0,3.4,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,12.2,N
32.015893,77.129837,9,2,0,0,0,3.4,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,2.8,N
32.015893,77.129837,9,2,0,0,0,0,3.4,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,4,N
32.015893,77.129837,9,2,0,0,0,0,0,3.4,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,15,N
32.015893,77.129837,9,2,0,0,0,0,0,0,3.4,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,1.6,N
32.015893,77.129837,9,2,0,0,0,0,0,0,0,3.4,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,0.3,N
32.015893,77.129837,9,2,0,0,0,0,0,0,0,0,3.4,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,2,N
32.015893,77.129837,9,2,0,0,0,0,0,0,0,0,0,3.4,2.9,0,0,0.1,11.4,0.6,4.2,1.8,1.3,0.4,2.6,10.3,2.3,4.8,1,4.8,2.1,5.4,0.6,0,0,N
31.6809,77.087235,6,4,15.1,47.7,0.9,50.5,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,Y
31.701841,76.935942,7,2,59.4,45.7,10.6,22.1,0,1.4,0,0,15.2,15.1,47.7,0.9,50.5,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,Y
31.697621,77.15745,7,3,6,3.9,14.3,0.5,18.7,10.1,9,0.5,0,28.6,8.4,7.8,8.7,11.5,6.4,6.8,37.6,27.4,3.6,4.7,0,0.5,0,0,8.2,9.8,20.4,0.7,28.1,34.7,0,Y
31.696893,76.935609,7,2,3.9,12.8,11.3,13.8,0.3,19.8,22.1,14.5,1.8,0,44.7,34.9,24.5,33.3,30.5,9.7,14.7,59.4,45.7,10.6,22.1,0,1.4,0,0,15.2,15.1,47.7,0.9,50.5,36.5,Y
31.6809,77.087235,6,4,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,0.5,0.4,0,2.7,2.9,N
31.6809,77.087235,6,4,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,0.5,0.4,0,2.7,N
31.6809,77.087235,6,4,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,0.5,0.4,0,N
31.6809,77.087235,6,4,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,0.5,0.4,N
31.6809,77.087235,6,4,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,0.5,N
31.6809,77.087235,6,4,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,N
31.6809,77.087235,6,4,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,N
31.6809,77.087235,6,4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,N
31.6809,77.087235,6,4,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,N
31.6809,77.087235,6,4,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,N
31.6809,77.087235,6,4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,N
31.6809,77.087235,6,4,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,N
31.6809,77.087235,6,4,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,N
31.6809,77.087235,6,4,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,N
31.6809,77.087235,6,4,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,N
31.6809,77.087235,6,4,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,N
31.6809,77.087235,6,4,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,N
31.6809,77.087235,6,4,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,N
31.6809,77.087235,6,4,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,N
31.6809,77.087235,6,4,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,N
31.6809,77.087235,6,4,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,N
31.6809,77.087235,6,4,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,N
31.6809,77.087235,6,4,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,N
31.6809,77.087235,6,4,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,N
31.6809,77.087235,6,4,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,N
31.6809,77.087235,6,4,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,N
31.6809,77.087235,6,4,50.5,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,N
31.6809,77.087235,6,4,0.9,50.5,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,N
31.6809,77.087235,6,4,47.7,0.9,50.5,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,N
31.701841,76.935942,6,2,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,0.5,0.4,0,2.7,2.9,N
31.701841,76.935942,6,2,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,0.5,0.4,0,2.7,N
31.701841,76.935942,6,2,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,0.5,0.4,0,N
31.701841,76.935942,6,2,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,0.5,0.4,N
31.701841,76.935942,6,2,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,0.5,N
31.701841,76.935942,6,2,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,4.6,N
31.701841,76.935942,6,2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,0.3,N
31.701841,76.935942,6,2,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,0.4,0,N
31.701841,76.935942,6,2,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,0,N
31.701841,76.935942,6,2,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,0,N
31.701841,76.935942,6,2,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,2.9,N
31.701841,76.935942,6,2,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,0,N
31.701841,76.935942,6,2,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,0,N
31.701841,76.935942,6,2,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,0,N
31.701841,76.935942,6,2,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,0,N
31.701841,76.935942,6,2,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,0.2,N
31.701841,76.935942,6,2,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,0,N
31.701841,76.935942,6,2,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,0,N
31.701841,76.935942,6,2,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,3.7,N
31.701841,76.935942,6,2,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,0.2,N
31.701841,76.935942,6,2,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,0,N
31.701841,76.935942,6,2,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,0,N
31.701841,76.935942,6,2,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,0,N
31.701841,76.935942,6,2,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,6.3,N
31.701841,76.935942,6,2,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,10.7,N
31.701841,76.935942,6,2,50.5,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,0,N
31.701841,76.935942,6,2,0.9,50.5,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,0,N
31.701841,76.935942,6,2,47.7,0.9,50.5,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,4.2,N
31.701841,76.935942,6,2,15.1,47.7,0.9,50.5,36.5,0,0,1.8,1,4.8,0,0,4.3,21.7,29.6,10.8,0,0,13.4,0,8.6,2.4,11.2,6,0,0,0,0,34,10.2,0,N
31.697621,77.15745,6,3,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,0,0.8,0,0.7,3.1,1.1,0.7,0,4.1,0.9,N
31.697621,77.15745,6,3,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,0,0.8,0,0.7,3.1,1.1,0.7,0,4.1,N
31.697621,77.15745,6,3,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,0,0.8,0,0.7,3.1,1.1,0.7,0,N
31.697621,77.15745,6,3,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,0,0.8,0,0.7,3.1,1.1,0.7,N
31.697621,77.15745,6,3,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,0,0.8,0,0.7,3.1,1.1,N
31.697621,77.15745,6,3,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,0,0.8,0,0.7,3.1,N
31.697621,77.15745,6,3,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,0,0.8,0,0.7,N
31.697621,77.15745,6,3,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,0,0.8,0,N
31.697621,77.15745,6,3,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,0,0.8,N
31.697621,77.15745,6,3,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,0,N
31.697621,77.15745,6,3,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,0,N
31.697621,77.15745,6,3,7.2,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,0.9,N
31.697621,77.15745,6,3,0,7.2,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,0,N
31.697621,77.15745,6,3,3.2,0,7.2,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,0,N
31.697621,77.15745,6,3,5.3,3.2,0,7.2,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,0,N
31.697621,77.15745,6,3,12.2,5.3,3.2,0,7.2,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,0.1,N
31.697621,77.15745,6,3,9.3,12.2,5.3,3.2,0,7.2,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,0.5,N
31.697621,77.15745,6,3,4.8,9.3,12.2,5.3,3.2,0,7.2,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,0.1,N
31.697621,77.15745,6,3,0,4.8,9.3,12.2,5.3,3.2,0,7.2,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,0,N
31.697621,77.15745,6,3,0,0,4.8,9.3,12.2,5.3,3.2,0,7.2,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,1.7,N
31.697621,77.15745,6,3,3.9,0,0,4.8,9.3,12.2,5.3,3.2,0,7.2,0,4.8,5.2,6.2,6.4,3.2,0.2,0,0,22.4,4.8,0,5.3,0,0,7.9,4.1,0,0,0,0.4,N
